Year,Location,Data type,Date,Lease #,Finfish/Shellfish/Reference,NSDFA ID,Soft or Hard Bottom Station ,Latitude,Longitude,Number of Replicates,Mean Redox (mVNHE),Mean Sulphide (µM),Mean Porosity (%),Mean Organic Matter (%),"Presence or absence of visual indicators (Beggiatoa like bacteria, OPC, barreness)",Location 1
2014,Liverpool Bay,EMP-Level I,"Jul 15, 2014",1205,Fin,LVP38,Soft,44.0427,-64.63942,3,324,94,23.12,1.17,,"(44.0427, -64.63942)"
2014,Liverpool Bay,EMP-Level I,"Jul 15, 2014",1205,Fin,LVP39,Soft,44.04098,-64.6393,3,146,470,21.52,3.1,,"(44.04098, -64.6393)"
2014,Liverpool Bay,EMP-Level I,"Jul 15, 2014",1205,Ref,LVP04,Soft,44.03943,-64.64002,3,413,0,24.15,0.89,,"(44.03943, -64.64002)"
2014,Liverpool Bay,EMP-Level I,"Jul 15, 2014",1205,Ref,LVP06,Soft,44.04495,-64.63887,3,360,21,25.05,2.02,,"(44.04495, -64.63887)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH44,Soft,44.50447,-64.04745,3,-157,2010,58.63,11.4,,"(44.50447, -64.04745)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH61,Soft,44.50328,-64.04985,3,-176,3623,43.61,5.45,,"(44.50328, -64.04985)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH67,Soft,44.50427,-64.04825,3,-126,3651,66.82,18.82,,"(44.50427, -64.04825)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH78,Soft,44.50358,-64.04867,3,-155,5640,83.17,30.07,,"(44.50358, -64.04867)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH85,Soft,44.50585,-64.04843,3,-84,1233,45.87,6.49,,"(44.50585, -64.04843)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH103,Soft,44.50562,-64.04858,3,-169,4123,57.49,10.31,,"(44.50562, -64.04858)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Fin,APH101,Soft,44.50587,-64.04788,3,-159,2780,42.57,4.28,,"(44.50587, -64.04788)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Ref,APH102,Soft,44.50285,-64.05187,3,-3,639,46.92,6.58,,"(44.50285, -64.05187)"
2014,Aspotogan Harbour,EMP-Level I,"Jul 10, 2014",1006,Ref,APH100,Soft,44.50472,-64.04537,3,-35,411,40.77,3.59,,"(44.50472, -64.04537)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH25,Soft,44.50557,-64.04942,3,-131,1719,,,,"(44.50557, -64.04942)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH27,Soft,44.50417,-64.04985,3,148,261,,,,"(44.50417, -64.04985)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH64,Soft,44.50608,-64.04807,3,44,923,,,,"(44.50608, -64.04807)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH65,Soft,44.50558,-64.04795,3,-89,1081,,,,"(44.50558, -64.04795)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH66,Soft,44.50435,-64.04717,3,-137,1993,,,,"(44.50435, -64.04717)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH73,Soft,44.50447,-64.04782,3,-121,1323,,,,"(44.50447, -64.04782)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH74,Soft,44.50407,-64.0486,3,-145,4103,,,,"(44.50407, -64.0486)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH89,Soft,44.50355,-64.04842,3,-122,1168,,,,"(44.50355, -64.04842)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH105,Soft,44.50538,-64.04738,3,24,552,,,,"(44.50538, -64.04738)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH106,Soft,44.5029,-64.04995,3,-127,1293,,,,"(44.5029, -64.04995)"
2014,Aspotogan Harbour,EMP-Level II,"Aug 11, 2014",1006,Fin,APH107,Soft,44.50335,-64.04912,3,-80,888,,,,"(44.50335, -64.04912)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Fin,OWL07,Soft,44.73485,-62.80658,3,405,44,24.6,1.13,,"(44.73485, -62.80658)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Fin,OWL10,Soft,44.73583,-62.80738,3,416,18,23.48,0.89,,"(44.73583, -62.80738)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Fin,OWL56,Soft,44.7349,-62.80642,3,369,47,23.7,1.04,,"(44.7349, -62.80642)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Fin,OWL67,Soft,44.73743,-62.80825,3,304,78,32.02,2.17,,"(44.73743, -62.80825)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Fin,OWL66,Soft,44.73808,-62.80822,3,320,48,31.13,1.67,,"(44.73808, -62.80822)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Ref,OWL09,Soft,44.73278,-62.80552,3,453,65,36.97,2.46,,"(44.73278, -62.80552)"
2014,Owl's Head,EMP-Level I,"Jul 09, 2014",0772,Ref,OWL50,Soft,44.74223,-62.81005,3,375,76,42.9,3.51,,"(44.74223, -62.81005)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0600,Fin,WYB19,Soft,45.9525,-61.12069,3,74,318,84.95,39.84,,"(45.9525, -61.12069)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0600,Fin,WYB20,Soft,45.95175,-61.12061,3,-156,3195,84.81,17.82,,"(45.95175, -61.12061)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0600,Fin,WYB21,Soft,45.9516,-61.12107,3,-119,4102,77.45,15.58,,"(45.9516, -61.12107)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0600,Ref,WYB07,Soft,45.95017,-61.11929,3,-110,1067,83.07,16.7,,"(45.95017, -61.11929)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0600,Ref,WYB26,Soft,45.94983,-61.12804,3,-125,1694,84.87,17.5,,"(45.94983, -61.12804)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0600,Ref,WYB25,Soft,45.94843,-61.12109,3,-102,1007,85.66,16.91,,"(45.94843, -61.12109)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0814,Fin,WYB24,Soft,45.95035,-61.12513,3,-134,6462,87.35,32.7,,"(45.95035, -61.12513)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0814,Fin,WYB23,Soft,45.95111,-61.12541,3,-141,6773,86.97,22.6,,"(45.95111, -61.12541)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0814,Fin,WYB22,Soft,45.95163,-61.12624,3,41,809,77.45,15.58,,"(45.95163, -61.12624)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0814,Ref,WYB07,Soft,45.95017,-61.11929,3,-110,1067,83.07,16.7,,"(45.95017, -61.11929)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0814,Ref,WYB26,Soft,45.94983,-61.12804,3,-125,1694,84.87,17.5,,"(45.94983, -61.12804)"
2014,Whycocomagh Bay,EMP-Level I,"Jul 21, 2014",0814,Ref,WYB25,Soft,45.94843,-61.12109,3,-102,1007,85.66,16.91,,"(45.94843, -61.12109)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0600,Fin,WYB19,Soft,45.95248,-61.12058,3,48,737,,,,"(45.95248, -61.12058)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0600,Fin,WYB33,Soft,45.952,-61.1204,3,-14,1294,,,,"(45.952, -61.1204)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0600,Fin,WYB34,Soft,45.95096,-61.12111,3,-136,4599,,,,"(45.95096, -61.12111)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0600,Fin,WYB35,Soft,45.95115,-61.12158,3,-125,3852,,,,"(45.95115, -61.12158)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0814,Fin,WYB27,Soft,45.95057,-61.12502,3,-121,7139,,,,"(45.95057, -61.12502)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0814,Fin,WYB28,Soft,45.95137,-61.12597,3,-139,10119,,,,"(45.95137, -61.12597)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0814,Fin,WYB29,Soft,45.95028,-61.12523,3,-133,7359,,,,"(45.95028, -61.12523)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0814,Fin,WYB30,Soft,45.9511,-61.12629,3,-123,6849,,,,"(45.9511, -61.12629)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0814,Fin,WYB31,Soft,45.95053,-61.1254,3,-146,7894,,,,"(45.95053, -61.1254)"
2014,Whycocomagh Bay,EMP-Level II,"Sep 02, 2014",0814,Fin,WYB32,Soft,45.95084,-61.12584,3,-132,8306,,,,"(45.95084, -61.12584)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Fin,SBH183,Soft,43.73532,-65.33082,3,28,360,76.61,19.86,,"(43.73532, -65.33082)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Fin,SBH268,Soft,43.73535,-65.33022,3,117,120,81.52,18.45,,"(43.73535, -65.33022)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Fin,SBH285,Soft,43.73525,-65.33092,3,-90,972,75.88,18.59,,"(43.73525, -65.33092)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Fin,SBH286,Soft,43.73497,-65.33095,3,50,199,75.92,16.8,,"(43.73497, -65.33095)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Fin,SBH287,Soft,43.7337,-65.33062,3,41,157,78.86,17.42,,"(43.7337, -65.33062)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Ref,SBH181,Soft,43.72968,-65.33087,3,141,28,79.59,16.59,,"(43.72968, -65.33087)"
2014,Shelburne Harbour,EMP-Level I,"Jul 16, 2014",1192,Ref,SBH184,Soft,43.73643,-65.32852,3,127,82,79.7,17.55,,"(43.73643, -65.32852)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Fin,SBH102,Soft,43.7441,-65.32747,3,51,484,79.23,23.54,,"(43.7441, -65.32747)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Fin,SBH160,Soft,43.74465,-65.32767,3,-20,684,79.46,27.45,,"(43.74465, -65.32767)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Fin,SBH162,Soft,43.74432,-65.32855,3,-18,290,78.05,27.37,,"(43.74432, -65.32855)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Fin,SBH290,Soft,43.74462,-65.32795,3,16,226,79.07,23.85,,"(43.74462, -65.32795)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Fin,SBH291,Soft,43.74455,-65.32847,3,-109,1492,76.97,32.99,,"(43.74455, -65.32847)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Fin,SBH292,Soft,43.74423,-65.32687,3,41,114,81.16,19.48,,"(43.74423, -65.32687)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Ref,SBH03,Soft,43.74898,-65.33062,3,-2,375,80.59,20.29,,"(43.74898, -65.33062)"
2014,Shelburne Harbour,EMP-Level I,"Jul 21, 2014",0003,Ref,SBH07,Soft,43.74242,-65.33042,3,145,61,81.25,20.81,,"(43.74242, -65.33042)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Fin,SBH107,Soft,43.7183,-65.32362,3,54,380,74.04,17.29,,"(43.7183, -65.32362)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Fin,SBH108,Soft,43.71785,-65.3238,3,110,433,74.62,19.91,,"(43.71785, -65.3238)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Fin,SBH114,Soft,43.71817,-65.3231,3,231,263,73.75,17.77,,"(43.71817, -65.3231)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Fin,SBH117,Soft,43.7168,-65.32327,3,-47,777,74.4,17.71,,"(43.7168, -65.32327)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Fin,SBH118,Soft,43.7179,-65.32308,3,64,520,73.8,19.69,,"(43.7179, -65.32308)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Fin,SBH37,Soft,43.71718,-65.32325,3,-75,1886,74.6,24.51,,"(43.71718, -65.32325)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Ref,SBH130,Soft,43.72683,-65.32142,3,190,70,77.61,15.16,,"(43.72683, -65.32142)"
2014,Shelburne Harbour,EMP-Level I,"Jul 23, 2014",0602,Ref,SBH21,Soft,43.7125,-65.32337,3,191,114,73.58,12.71,,"(43.7125, -65.32337)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Fin,SBH272,Soft,43.65567,-65.2849,3,-73,3077,24.38,3.79,,"(43.65567, -65.2849)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Fin,SBH205,Soft,43.65503,-65.28475,3,-14,3379,21.5,2.42,,"(43.65503, -65.28475)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Fin,SBH283,Soft,43.65395,-65.28083,3,259,139,20.48,0.61,,"(43.65395, -65.28083)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Fin,SBH288,Soft,43.65495,-65.28532,3,-123,2880,38.02,4.82,,"(43.65495, -65.28532)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Fin,SBH289,Soft,43.65333,-65.28197,3,226,313,19.61,0.84,,"(43.65333, -65.28197)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Ref,SBH55,Soft,43.65717,-65.2892,3,323,32,22.66,1.05,,"(43.65717, -65.2892)"
2014,Shelburne Harbour,EMP-Level I,"Jul 28, 2014",1345,Ref,SBH98,Soft,43.6515,-65.27788,3,347,15,21.69,0.52,,"(43.6515, -65.27788)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Fin,SBH244,Soft,43.73912,-65.32832,3,-110,3464,75.75,21.65,,"(43.73912, -65.32832)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Fin,SBH245,Soft,43.73932,-65.32825,3,-89,1937,78.72,29.61,,"(43.73932, -65.32825)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Fin,SBH248,Soft,43.73918,-65.32902,3,71,412,62.27,12.03,,"(43.73918, -65.32902)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Fin,SBH294,Soft,43.7414,-65.32748,3,-83,2239,80.3,18.54,,"(43.7414, -65.32748)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Fin,SBH295,Soft,43.74088,-65.32773,3,-117,2298,80.87,19.19,,"(43.74088, -65.32773)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Ref,SBH176,Soft,43.74327,-65.32795,3,154,134,79.81,19.19,,"(43.74327, -65.32795)"
2014,Shelburne Harbour,EMP-Level I,"Jul 29, 2014",0983,Ref,SBH67,Soft,43.73697,-65.32912,3,177,80,81.19,19,,"(43.73697, -65.32912)"
2014,Shelburne Harbour,EMP-Level I,"Sep 03, 2014",0983,Fin,SBH216,Soft,43.73948,-65.32822,3,-115,2977,78.9,20.03,,"(43.73948, -65.32822)"
2014,Shelburne Harbour,EMP-Level I,"Sep 03, 2014",0983,Fin,SBH218,Soft,43.73957,-65.32935,3,-130,3050,78.11,31.68,,"(43.73957, -65.32935)"
2014,Shelburne Harbour,EMP-Level I,"Sep 03, 2014",0983,Fin,SBH223,Soft,43.74005,-65.32868,3,87,139,61.3,12.75,,"(43.74005, -65.32868)"
2014,Shelburne Harbour,EMP-Level I,"Sep 03, 2014",0983,Fin,SBH41,Soft,43.7414,-65.32943,3,-72,1372,78.68,22.82,,"(43.7414, -65.32943)"
2014,Shelburne Harbour,EMP-Level I,"Sep 03, 2014",0983,Fin,SBH46,Soft,43.73993,-65.3293,3,-23,1313,77.03,22.42,,"(43.73993, -65.3293)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB28,Soft,43.68377,-65.20602,3,240,223,23.24,0.87,,"(43.68377, -65.20602)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB50,Soft,43.68305,-65.20613,3,344,62,21.42,0.5,,"(43.68305, -65.20613)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB51,Soft,43.68253,-65.20595,3,173,382,29.46,2.77,,"(43.68253, -65.20595)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB52,Soft,43.68088,-65.2052,3,232,112,25.2,1.32,,"(43.68088, -65.2052)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB53,Soft,43.68045,-65.20465,3,325,55,21.83,0.6,,"(43.68045, -65.20465)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB54,Soft,43.67993,-65.20468,3,271,63,21.87,0.57,,"(43.67993, -65.20468)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB55,Soft,43.67954,-65.2045,3,295,75,22.6,0.66,,"(43.67954, -65.2045)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB56,Soft,43.67887,-65.20393,3,255,83,23.35,0.61,,"(43.67887, -65.20393)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Fin,JDB57,Soft,43.67865,-65.2036,3,261,60,23.18,0.75,,"(43.67865, -65.2036)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Ref,JDB05,Soft,43.6758,-65.20405,3,411,7,23.6,0.7,,"(43.6758, -65.20405)"
2014,Jordan Bay,EMP-Level I,"Jul 22, 2014",1359,Ref,JDB06,Soft,43.68643,-65.20638,3,410,0,22.14,0.51,,"(43.68643, -65.20638)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB35,Soft,43.70047,-65.19405,3,307,97,23.72,0.88,,"(43.70047, -65.19405)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB41,Soft,43.70108,-65.19462,3,309,73,24.94,0.87,,"(43.70108, -65.19462)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB58,Soft,43.7054,-65.19675,3,316,197,24.59,1.04,,"(43.7054, -65.19675)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB59,Soft,43.7048,-65.19633,3,245,335,23.78,0.99,,"(43.7048, -65.19633)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB60,Soft,43.7043,-65.19608,3,254,151,23.15,0.99,,"(43.7043, -65.19608)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB61,Soft,43.70263,-65.19548,3,294,49,23.49,0.69,,"(43.70263, -65.19548)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB62,Soft,43.70157,-65.1951,3,307,35,23.5,0.61,,"(43.70157, -65.1951)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB63,Soft,43.701,-65.19492,3,310,57,25.31,0.69,,"(43.701, -65.19492)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Fin,JDB64,Soft,43.70053,-65.19472,3,292,104,23.1,0.66,,"(43.70053, -65.19472)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Ref,JDB18,Soft,43.69818,-65.19255,3,387,0,23.66,0.71,,"(43.69818, -65.19255)"
2014,Jordan Bay,EMP-Level I,"Jul 30, 2014",1358,Ref,JDB19,Soft,43.7081,-65.1984,3,388,4,23.13,0.63,,"(43.7081, -65.1984)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Fin,ANB43,Soft,44.66958,-65.71863,3,336,51,27.43,2.52,,"(44.66958, -65.71863)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Fin,ANB70,Soft,44.66872,-65.72092,3,244,94,23.1,1.84,,"(44.66872, -65.72092)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Fin,ANB71,Soft,44.66858,-65.72097,3,283,91,18.73,1.26,,"(44.66858, -65.72097)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Fin,ANB72,Soft,44.66845,-65.72163,3,308,55,19.62,1.28,,"(44.66845, -65.72163)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Fin,ANB73,Soft,44.66835,-65.72267,3,293,64,20.44,1.83,,"(44.66835, -65.72267)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Ref,ANB51,Soft,44.66697,-65.72837,1,612,0,17.95,1.09,,"(44.66697, -65.72837)"
2014,Annapolis Basin,EMP-Level I,"Aug 19, 2014",1040,Ref,ANB55,Soft,44.6699,-65.7168,3,427,10,25.21,1.58,,"(44.6699, -65.7168)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB37,Soft,44.65226,-65.755,3,157,47,52.23,5.81,,"(44.65226, -65.755)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB70,Soft,44.65643,-65.7555,3,78,498,36.41,3.31,,"(44.65643, -65.7555)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB71,Soft,44.65543,-65.7556,3,168,191,38.19,3.89,,"(44.65543, -65.7556)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB72,Soft,44.65497,-65.75582,3,143,178,46.85,5.02,,"(44.65497, -65.75582)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB73,Soft,44.65498,-65.75563,3,230,58,48.75,6.01,,"(44.65498, -65.75563)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB74,Soft,44.65458,-65.75575,3,175,282,45.57,5.2,,"(44.65458, -65.75575)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB75,Soft,44.65453,-65.75558,3,196,117,48.13,4.84,,"(44.65453, -65.75558)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB76,Soft,44.65408,-65.75555,3,166,124,50.56,6.18,,"(44.65408, -65.75555)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Fin,ANB77,Soft,44.65327,-65.75548,3,210,121,46.95,5.06,,"(44.65327, -65.75548)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Ref,ANB01,Soft,44.65898,-65.75585,3,96,291,21.33,1.54,,"(44.65898, -65.75585)"
2014,Annapolis Basin,EMP-Level I,"Aug 21, 2014",1039,Ref,ANB05,Soft,44.50285,-64.05187,3,193,155,26.18,2.25,,"(44.50285, -64.05187)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM100,Soft,44.25927,-66.30478,3,391,71,29.12,2.31,,"(44.25927, -66.30478)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM101,Soft,44.2579,-66.3053,3,369,79,29.28,2.15,,"(44.2579, -66.3053)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM102,Soft,44.2575,-66.30563,3,407,73,29.7,2.43,,"(44.2575, -66.30563)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM103,Soft,44.25695,-66.30637,3,345,131,26.3,1.89,,"(44.25695, -66.30637)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM109,Soft,44.2586,-66.30498,3,400,81,28.63,2.27,,"(44.2586, -66.30498)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM110,Soft,44.25722,-66.30593,3,389,93,30.4,2.51,,"(44.25722, -66.30593)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Fin,STM111,Soft,44.2565,-66.30708,3,363,78,25.95,2.14,,"(44.2565, -66.30708)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Ref,STM54,Soft,44.2618,-66.30068,3,406,33,29.79,2.18,,"(44.2618, -66.30068)"
2014,St. Mary's Bay,EMP-Level I,"Sep 01, 2014",1353,Ref,STM61,Soft,44.2541,-66.31068,3,370,53,30.71,2.42,,"(44.2541, -66.31068)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM94,Soft,44.27325,-66.289,3,287,139,28.65,2.45,,"(44.27325, -66.289)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM96,Soft,44.27198,-66.2899,3,373,95,28.11,2.08,,"(44.27198, -66.2899)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM97,Soft,44.27125,-66.29117,3,337,81,28.2,2.1,,"(44.27125, -66.29117)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM98,Soft,44.2701,-66.29083,3,264,102,28.89,2.28,,"(44.2701, -66.29083)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM106,Soft,44.27243,-66.2892,3,291,84,26.44,1.82,,"(44.27243, -66.2892)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM107,Soft,44.27208,-66.28873,3,244,78,28.57,2.19,,"(44.27208, -66.28873)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Fin,STM108,Soft,44.27117,-66.29053,3,341,81,33.37,3.01,,"(44.27117, -66.29053)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Ref,STM66,Soft,44.27675,-66.28573,3,366,67,26.37,2.01,,"(44.27675, -66.28573)"
2014,St. Mary's Bay,EMP-Level I,"Sep 02, 2014",1354,Ref,STM73,Soft,44.26797,-66.29412,3,382,112,29.39,2.12,,"(44.26797, -66.29412)"
2014,Brier Island,EMP-Level I,"Aug 20, 2014",0742,Fin,BRI03,Soft,44.26142,-66.34622,3,370,0,20.05,0.89,,"(44.26142, -66.34622)"
2014,Brier Island,EMP-Level I,"Aug 20, 2014",0742,Fin,BRI18,Soft,44.26135,-66.34672,3,466,0,18.3,0.96,,"(44.26135, -66.34672)"
2014,Brier Island,EMP-Level I,"Aug 20, 2014",0742,Fin,BRI31,Soft,44.26097,-66.34692,3,227,119,36.64,4.39,,"(44.26097, -66.34692)"
2014,Brier Island,EMP-Level I,"Aug 20, 2014",0742,Ref,BRI01,Soft,44.2593,-66.34578,3,410,16,18.33,1.12,,"(44.2593, -66.34578)"
