DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,LaboratoryName,ObjectId
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Iron,,Total,,,Actual,Below Detection/Quantification Limit,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2200
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Lead,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2201
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Manganese,,Total,60,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2202
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Nickel,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2203
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Potassium,,Total,2000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2204
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Silver,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2205
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Sodium,,Total,160000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2206
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Thallium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2207
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Tin,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2208
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0042,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),2209
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,"Total Phosphorus, mixed forms",as P,Total,0.0019,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),2210
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Uranium,,Total,,,Actual,Below Detection/Quantification Limit,0.1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2211
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,Chloride,,Dissolved,210,mg/L,Actual,,5,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00016,Bureau Veritas (formerly Maxxam),2212
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,Chloride,,Dissolved,220,mg/L,Actual,,5,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00016,Bureau Veritas (formerly Maxxam),2213
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,Chloride,,Dissolved,120,mg/L,Actual,,5,mg/L,Reporting Limit,4500-Cl- E m,APHA_SM23ED,ATL SOP 00016,Bureau Veritas (formerly Maxxam),2214
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.16,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2215
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.611,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2216
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.89,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2217
HRM Lakes Water Quality Monitoring Data,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/28/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.34,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2218
HRM Lakes Water Quality Monitoring Data,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,0,m,Escherichia coli,,,50,CFU/100mL,Actual,,2,CFU/100mL,Reporting Limit,MOE E3371 R2 (2018),,ATL SOP 00097,Bureau Veritas (formerly Maxxam),2219
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,Escherichia coli,,,120,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),2220
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,Escherichia coli,,,2,CFU/100ml,Actual,,2,CFU/100ml,Reporting Limit,MOE E3371 R2 (2018),PROPRIETARY,ATL SOP 00097,Bureau Veritas (formerly Maxxam),2221
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Calcium,,Total,25000,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2222
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Chloride,,Dissolved,240,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),2223
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.37,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2224
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,-6,m,"Chlorophyll a, corrected for pheophytin",,,2.24,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2225
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,5.64,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2226
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,-6,m,"Chlorophyll a, corrected for pheophytin",,,6.54,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2227
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.56,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2228
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,-6,m,"Chlorophyll a, corrected for pheophytin",,,0.544,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2229
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/28/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,3.39,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2230
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/28/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,3.63,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2231
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Chromium,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2232
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Magnesium,,Total,2300,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2233
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Molybdenum,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2234
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Selenium,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2235
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Strontium,,Total,90,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2236
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Titanium,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2237
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,-6,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00024,Bureau Veritas (formerly Maxxam),2238
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0032,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00024,Bureau Veritas (formerly Maxxam),2239
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,-6,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),2240
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),2241
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,-6,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0039,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),2242
HRM LakeWatchers 2023 Spring Lab Results,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Total Phosphorus, mixed forms",as P,Unfiltered,0.0051,mg/L,Actual,,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00025,Bureau Veritas (formerly Maxxam),2243
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Vanadium,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2244
HRM Lakes Water Quality Monitoring Data,MIC_SD,Lake MicMac Deep Water,44.689722,-63.557222,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,,m,Zinc,,Total,,,Actual,Below Detection/Quantification Limit,5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2245
HRM Lakes Water Quality Monitoring Data,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,0,m,Chloride,,Dissolved,250,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),2246
HRM Lakes Water Quality Monitoring Data,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/28/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.02,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,2247
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/16/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.89,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,2248
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/18/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,0.573,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,2249
HRM LakeWatchers 2023 Spring Lab Results,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.77,ug/L,Actual,,,,,"(Holm-Hansen et al., 1965)",DOI,acidification method,Dalhousie University,2250
HRM Lakes Water Quality Monitoring Data,MIC_OUT,Lake MicMac Outlet,44.684167,-63.550278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/27/2022 0:00,0,m,"Total Phosphorus, mixed forms",as P,Total,0.0017,mg/L,Actual,,0.001,mg/L,Reporting Limit,"SM 23 4500-P A,B,F m",,AB SOP-00024,Bureau Veritas (formerly Maxxam),2251
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Aluminum,,Total,76,ug/L,Actual,,5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2252
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Arsenic,,Total,2.1,ug/L,Actual,,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2253
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Bismuth,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2254
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Boron,,Total,,,Actual,Below Detection/Quantification Limit,50,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2255
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Cadmium,,Total,,,Actual,Below Detection/Quantification Limit,0.01,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2256
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Calcium,,Total,6600,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2257
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Chloride,,Dissolved,38,mg/L,Actual,,1,mg/L,Reporting Limit,SM 23 4500-Cl- E m,,ATL SOP 00014,Bureau Veritas (formerly Maxxam),2258
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2022 0:00,-5,m,"Chlorophyll a, corrected for pheophytin",,,1.64,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2259
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2022 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,4.15,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2260
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,3.4,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2261
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/14/2023 0:00,-5,m,"Chlorophyll a, corrected for pheophytin",,,2.03,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2262
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/20/2023 0:00,0,m,"Chlorophyll a, corrected for pheophytin",,,1.24,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2263
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,4/20/2023 0:00,-5,m,"Chlorophyll a, corrected for pheophytin",,,1.11,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2264
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,2.12,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2265
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/5/2022 0:00,,m,"Chlorophyll a, corrected for pheophytin",,,2.49,ug/L,Actual,,,,,"(Welschmeyer, 1994)",DOI,non-acidification method,Dalhousie University,2266
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Chromium,,Total,,,Actual,Below Detection/Quantification Limit,1,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2267
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Magnesium,,Total,850,ug/L,Actual,,100,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2268
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Molybdenum,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2269
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Selenium,,Total,,,Actual,Below Detection/Quantification Limit,0.5,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2270
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Strontium,,Total,25,ug/L,Actual,,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2271
HRM Lakes Water Quality Monitoring Data,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,5/4/2022 0:00,,m,Titanium,,Total,,,Actual,Below Detection/Quantification Limit,2,ug/L,Reporting Limit,6020B R2 m,USEPA,ATL SOP 00058,Bureau Veritas (formerly Maxxam),2272
HRM LakeWatchers 2023 Spring Lab Results,THON_SD,Lake Thomas (North Basin) Deep Water,44.811944,-63.610278,WGS84,Lake/Pond,Sample-Routine,Surface Water,8/17/2022 0:00,-5,m,"Total Phosphorus, mixed forms",as P,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.001,mg/L,Reporting Limit,"4500-P A,B,F m",APHA_SM23ED,AB SOP-00024,Bureau Veritas (formerly Maxxam),2273
